"Age, ka","Elevation, m"
2520,-72
2522.5,-66.4
2525,-72
2527.5,-64
2530,-52.8
2532.5,-56
2535,-40
2537.5,-40.8
2540,-32
2542.5,-9.6
2545,-3.2
2547.5,4
2550,1.6
2552.5,-4
2555,-16
2557.5,-12.8
2560,-11.2
2562.5,-12
2565,-32
2567.5,-24
2570,-19.2
2572.5,-19.2
2575,-14.4
2577.5,-7.2
2580,0
2582.5,-2.4
2585,5.6
2587.5,-3.2
2590,-16
2592.5,-17.6
2595,-19.2
2597.5,-40.8
2600,-53.6
2602.5,-50.4
2605,-46.4
2607.5,-49.6
2610,-31.2
2612.5,-32.8
2615,-16.8
2617.5,-17.6
2620,-3.2
2622.5,-0.8
2625,-6.4
2627.5,-2.4
2630,0
2632.5,-16.8
2635,-17.6
2637.5,-20
2640,-34.4
2642.5,-39.2
2645,-48.8
2647.5,-36.8
2650,-22.4
2652.5,-14.4
2655,-9.6
2657.5,7.2
2660,0
2662.5,14.4
2665,-1.6
2667.5,-0.8
2670,3.2
2672.5,2.4
2675,0.8
2677.5,-10.4
2680,-11.2
2682.5,-24.8
2685,-36
2687.5,-41.6
2690,-30.4
2692.5,-24
2695,-30.4
2697.5,-27.2
2700,-30.4
2702.5,-20
2705,-44.8
2707.5,-42.4
2710,-37.6
2712.5,-42.4
2715,-51.2
2717.5,-45.6
2720,-45.6
2722.5,-43.2
2725,-34.4
2727.5,-30.4
2730,-19.2
2732.5,-12.8
2735,-3.2
2737.5,8.8
2740,4
2742.5,15.2
2745,6.4
2747.5,11.2
2750,8
2752.5,1.6
2755,3.2
2757.5,5.6
2760,-3.2
2762.5,-0.8
2765,-0.8
2767.5,6.4
2770,8
2772.5,-4
2775,-6.4
2777.5,0
2780,4
2782.5,5.6
2785,3.2
2787.5,-0.8
2790,1.6
2792.5,-2.4
2795,-14.4
2797.5,-13.6
2800,-21.6
2802.5,-40.8
2805,-44
2807.5,-40
2810,-33.6
2812.5,-34.4
2815,-32
2817.5,-17.6
2820,-12
2822.5,-2.4
2825,6.4
2827.5,8.8
2830,5.6
2832.5,9.6
2835,4.8
2837.5,-3.2
2840,-8.8
2842.5,-15.2
2845,-12
2847.5,-21.6
2850,-13.6
2852.5,-15.2
2855,-16.8
2857.5,-8
2860,3.2
2862.5,-1.6
2865,-11.2
2867.5,-6.4
2870,-5.6
2872.5,0
2875,0
2877.5,-19.2
2880,-20
2882.5,-17.6
2885,-21.6
2887.5,-18.4
2890,-20.8
2892.5,-8.8
2895,-4.8
2897.5,7.2
2900,0.8
2902.5,1.6
2905,-7.2
2907.5,-4
2910,-3.2
2912.5,-5.6
2915,-20.8
2917.5,-14.4
2920,-22.4
2922.5,-21.6
2925,-21.6
2927.5,-8
2930,-16
2932.5,-22.4
2935,-6.4
2937.5,4
2940,11.2
2942.5,22.4
2945,22.4
2947.5,13.6
2950,24
2952.5,24.8
2955,5.6
2957.5,0
2960,12
2962.5,4
2965,5.6
2967.5,-9.6
2970,-5.6
2972.5,-8
2975,-20
2977.5,-16
2980,-17.6
2982.5,-2.4
2985,12.8
2987.5,6.4
2990,4
2992.5,1.6
2995,2.4
2997.5,0.8
3000,-10.4
3005,-16.8
3010,-18.4
3015,-23.2
3020,-20.8
3025,-7.2
3030,8
3035,11.2
3040,0
3045,-6.4
3050,-8
3055,7.2
3060,22.4
3065,14.4
3070,11.2
3075,10.4
3080,11.2
3085,23.2
3090,4
3095,4
3100,12
3105,13.6
3110,8
3115,0.8
3120,-2.4
3125,-8.8
3130,-12
3135,-17.6
3140,-12
3145,-9.6
3150,5.6
3155,22.4
3160,17.6
3165,15.2
3170,7.2
3175,3.2
3180,5.6
3185,12
3190,22.4
3195,11.2
3200,16.8
3205,18.4
3210,16.8
3215,2.4
3220,8
3225,1.6
3230,8
3235,-0.8
3240,15.2
3245,15.2
3250,16
3255,4.8
3260,5.6
3265,-7.2
3270,-3.2
3275,-8
3280,-2.4
3285,-13.6
3290,-33.6
3295,-40.8
3300,-38.4
